Language,Set Name,Set Name (EN),Set Code,Year,Release Date,Series,Cards In Set,Cards Listed,Sources
Chinese (Simplified),改造包 对战派对组合 恶,Battle Party Set (Darkness Modification Pack),CSMPpC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 斗,Battle Party Set (Fighting Modification Pack),CSMPoC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 水,Battle Party Set (Water Modification Pack),CSMPlC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 火,Battle Party Set (Fire Modification Pack),CSMPkC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 草,Battle Party Set (Grass Modification Pack),CSMPjC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 超,Battle Party Set (Psychic Modification Pack),CSMPnC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 钢,Battle Party Set (Metal Modification Pack),CSMPqC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),改造包 对战派对组合 雷,Battle Party Set (Lightning Modification Pack),CSMPmC,2023,2023-04-15,Sun & Moon Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),特典卡·剑&盾,Sword & Shield Promos,SP,2023,2023-05-18,Sword & Shield Series,220,220,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),Gym Event Promo Pack Vol. 1,Gym Event Promo Pack Vol. 1,,2023,2023-05-19,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),极巨争锋 卡组构筑礼盒,Dynamax Clash Deck Building Gift Box,CSAC,2023,2023-05-19,Sword & Shield Series,,24,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),极巨争锋 焰,Dynamax Clash (Flame),CS1bC,2023,2023-05-19,Sword & Shield Series,335,199,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),极巨争锋 雷,Dynamax Clash (Thunder),CS1aC,2023,2023-05-19,Sword & Shield Series,352,217,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),起始卡组 极巨争锋V,Dynamax Clash V Starter Deck,CS1DC,2023,2023-05-19,Sword & Shield Series,,222,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),极巨攻防,Dynamax Tactics,CS1.5C,2023,2023-06-28,Sword & Shield Series,151,96,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),Gym Event Promo Pack Vol. 2,Gym Event Promo Pack Vol. 2,,2023,2023-08-18,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),浓墨重彩 靛,Vivid Portrayals (Indigo),CS2bC,2023,2023-08-18,Sword & Shield Series,258,143,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),浓墨重彩 黎,Vivid Portrayals (Obsidian),CS2aC,2023,2023-08-18,Sword & Shield Series,258,143,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),辉金能量礼盒&辉金能量进阶礼盒,Golden Energy,CSM2.1C,2023,2023-09-09,Sun & Moon Series,,54,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),璀璨反击,Brilliant Counterattack,CS2.5C,2023,2023-09-29,Sword & Shield Series,138,79,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),Gym Event Promo Pack Vol. 3,Gym Event Promo Pack Vol. 3,,2023,2023-11-17,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),专题包 喵喵小妙招,Meowth's Little Tricks,CS2.1C,2023,2023-11-17,Sword & Shield Series,,10,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),卡组构筑礼盒 洪荒演武 激,Primordial Arts Deck Building Gift Box (Torrent),CSCC,2023,2023-11-17,Sword & Shield Series,,19,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),卡组构筑礼盒 洪荒演武 茂,Primordial Arts Deck Building Gift Box (Overgrow),CSBC,2023,2023-11-17,Sword & Shield Series,,19,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),宝可梦卡牌 家庭组合,Family Pokémon Trading Card Game,CS2DaC,2023,2023-11-17,Sword & Shield Series,,53,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),洪荒演武 激,Primordial Arts (Torrent),CS3bC,2023,2023-11-17,Sword & Shield Series,296,179,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),洪荒演武 茂,Primordial Arts (Overgrow),CS3aC,2023,2023-11-17,Sword & Shield Series,309,184,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),起始卡组 洪荒演武V,Primordial Arts V Starter Deck,CS3DC,2023,2023-11-17,Sword & Shield Series,,183,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),精灵球礼盒/超级球礼盒：皮卡丘传奇庆典,Pikachu Legendary Celebration Gift Boxes,CSDC,2023,2023-12-08,Sword & Shield Series,,25,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),怒炎灼天,Scorching Skies,CS3.5C,2024,2024-01-05,Sword & Shield Series,156,90,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),四方联结系列礼盒,Four-Party Connection Gift Box,CSEC,2024,2024-01-19,Sword & Shield Series,,20,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),Gym Event Promo Pack Vol. 4,Gym Event Promo Pack Vol. 4,,2024,2024-03-01,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),九彩汇聚 朋,Nine Colors Gathering (Friend),CS4aC,2024,2024-03-01,Sword & Shield Series,316,184,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),九彩汇聚 源,Nine Colors Gathering (Origin),CS4bC,2024,2024-03-01,Sword & Shield Series,309,177,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),宝可梦卡牌展示套礼盒,Pokémon Card Display Set Gift Box Vol. 1,CSGC,2024,2024-03-01,Sword & Shield Series,,8,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),龙之再临系列礼盒,Dragon Resurgence,CSFC,2024,2024-03-01,Sword & Shield Series,,26,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),专题包 辉耀能量 第一弹,Radiant Energy Vol. 1,CS4.1C,2024,2024-03-29,Sword & Shield Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),伊布进阶礼盒,Eevee Advanced Gift Boxes,CSHC,2024,2024-04-26,Sword & Shield Series,,9,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),终末炎舞,Final Flame Dance,CS4.5C,2024,2024-04-26,Sword & Shield Series,146,83,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),训练家收藏礼盒,Trainer Collection Gift Box,CSIC,2024,2024-05-17,Sword & Shield Series,,8,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),起始卡组100,Start Deck 100,CS4DaC,2024,2024-05-17,Sword & Shield Series,,433,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),Gym Event Promo Pack Vol. 5,Gym Event Promo Pack Vol. 5,,2024,2024-06-18,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),勇魅群星 V起始卡组,Brave Stars V Starter Deck,CS5DC,2024,2024-06-18,Sword & Shield Series,,163,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),勇魅群星 勇,Brave Stars (Brave),CS5bC,2024,2024-06-18,Sword & Shield Series,306,178,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),勇魅群星 卡组构筑礼盒,Brave Stars Deck Building Gift Box,CSNC,2024,2024-06-18,Sword & Shield Series,,24,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),勇魅群星 魅,Brave Stars (Charm),CS5aC,2024,2024-06-18,Sword & Shield Series,303,176,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),宝可梦卡牌展示套礼盒,Pokémon Card Display Set Gift Box Vol. 2,CSMC,2024,2024-06-18,Sword & Shield Series,,13,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),精灵球/高级球礼盒：宝可梦艺术插画庆典 景,Pokémon Art Illustration Festival: Scene,CSJC,2024,2024-06-28,Sword & Shield Series,,16,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),专题包 辉耀能量 第二弹,Radiant Energy Vol. 2,CS5.1C,2024,2024-07-12,Sword & Shield Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),汇流卡组构筑进阶礼盒,Mew Advanced Deck Building Gift Box,CSOC,2024,2024-07-12,Sword & Shield Series,,19,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),强化包 暗影夺辉,Shadow of Glory,CS5.5C,2024,2024-08-02,Sword & Shield Series,66,89,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),星晶奇跡,,SV7,2024,2024-08-02,朱&紫,102,132,tcgdex
Chinese (Simplified),Gym Event Promo Pack Vol. 6,Gym Event Promo Pack Vol. 6,,2024,2024-09-20,Sword & Shield Series,,0,database.xlsx
Chinese (Simplified),专题包 辉耀能量,Radiant Energy Vol. 3,CS6.1C,2024,2024-09-20,Sword & Shield Series,28,24,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),碧海暗影 啸,Shadow of the Blue Sea (Roar),CS6aC,2024,2024-09-20,Sword & Shield Series,300,169,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),碧海暗影 逐,Shadow of the Blue Sea (Banish),CS6bC,2024,2024-09-20,Sword & Shield Series,303,172,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),樂園騰龍,,SV7a,2024,2024-09-27,朱&紫,64,64,tcgdex
Chinese (Simplified),超電突圍,,SV8,2024,2024-10-25,朱&紫,106,106,tcgdex
Chinese (Simplified),宝可梦展示套礼盒,Pokémon Card Display Set Gift Box Vol. 3,CSUC,2024,2024-10-26,Sword & Shield Series,,13,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),强化包 胜象星引,Victory Star Guide,CS6.5C,2024,2024-11-15,Sword & Shield Series,72,96,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),收藏周边礼盒 百变宝盒,Variety Treasure Box,CSZC,2024,2024-11-15,Sword & Shield Series,,68,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),皮在伊起 流沙卡牌展示挂件礼盒,Quicksand Card Display Pendant Gift Box,CS0LC,2024,2024-12-06,Sword & Shield Series,,4,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),精灵球/等级球礼盒：宝可梦艺术插画庆典 聚,Pokémon Art Illustration Festival: Gather,CSYC,2024,2024-12-06,Sword & Shield Series,,16,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),太晶慶典ex,,SV8a,2024,2024-12-20,朱&紫,187,237,tcgdex
Chinese (Simplified),骑拉帝纳VSTAR卡组构筑进阶礼盒,Giratina VSTAR Advanced Deck Building Gift Box,CSXC,2024,2024-12-21,Sword & Shield Series,,20,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),特典卡·30周年,30th Anniversary Promos,promo-30th-p,2025,2025-01-16,ScarletViolet,,18,pikaqian_cards.xlsx
Chinese (Simplified),特典卡·朱&紫,Scarlet & Violet Promos,SVP,2025,2025-01-16,Scarlet & Violet Series,,353,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),亘古开来,Eternal Birth,CSV1C,2025,2025-01-17,Scarlet & Violet Series,294,167,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),嗨皮组合 皮卡丘&皮皮&草苗龟&索财灵,Happy Set: Pikachu & Clefairy & Turtwig & Gimmighoul,CSVH1C,2025,2025-01-17,Scarlet & Violet Series,,59,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 皮卡丘&皮皮&草苗龟&索财灵 奖赏包,Happy Set: Pikachu & Clefairy & Turtwig & Gimmighoul (Reward Pack),CSVH1pC,2025,2025-01-17,Scarlet & Violet Series,,6,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 皮卡丘&皮皮&草苗龟&索财灵 改造包,Happy Set: Pikachu & Clefairy & Turtwig & Gimmighoul (Modification Pack),CSVH1aC,2025,2025-01-17,Scarlet & Violet Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),宝石包 Vol. 1,Gem Pack Vol. 1,CBB1C,2025,2025-01-17,Scarlet & Violet Series,230,115,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),收集啦151 旅,Collect 151,151C,2025,2025-01-17,Scarlet & Violet Series,343,192,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),對戰搭檔,,SV9,2025,2025-02-07,朱&紫,100,100,tcgdex
Chinese (Simplified),对战派对 共梦,Battle Party: Dream Together,CSVE1C,2025,2025-02-28,Scarlet & Violet Series,,178,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),对战派对 共梦 奖赏包,Battle Party: Dream Together (Reward Pack),CSVE1pC,2025,2025-02-28,Scarlet & Violet Series,,24,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),奇迹启程,Miracle Journey,CSV2C,2025,2025-03-21,Scarlet & Violet Series,291,163,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),熱風競技場,,SV9a,2025,2025-03-28,朱&紫,63,92,tcgdex
Chinese (Simplified),火箭隊的榮耀,,SV10,2025,2025-05-02,朱&紫,98,98,tcgdex
Chinese (Simplified),Scarlet & Violet Energies,Scarlet & Violet Energies,,2025,2025-05-16,Unnumbered Energies,,0,database.xlsx
Chinese (Simplified),嗨皮卡组 路卡利欧&甲贺忍蛙&藏玛然特&獒教父,Happy Set: Lucario & Greninja & Zamazenta & Mabosstiff,CSVH2C,2025,2025-05-16,Scarlet & Violet Series,,58,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 路卡利欧&甲贺忍蛙&藏玛然特&獒教父 奖赏包,Happy Set: Lucario & Greninja & Zamazenta & Mabosstiff (Reward Pack),CSVH2pC,2025,2025-05-16,Scarlet & Violet Series,,6,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 路卡利欧&甲贺忍蛙&藏玛然特&獒教父 改造包,Happy Set: Lucario & Greninja & Zamazenta & Mabosstiff (Modification Pack),CSVH2aC,2025,2025-05-16,Scarlet & Violet Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),宝石包 Vol.2,Gem Pack Vol. 2,CBB2C,2025,2025-05-16,Scarlet & Violet Series,280,140,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),无畏太晶,Fearless Terastal,CSV3C,2025,2025-05-16,Scarlet & Violet Series,295,165,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),启程专题包,Journey Theme Pack,CSVL1C,2025,2025-06-13,Scarlet & Violet Series,,133,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嘉奖回合,Bonus Round,CSV4C,2025,2025-07-18,Scarlet & Violet Series,294,165,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),对战派对 耀梦,Battle Party: Shining Dream,CSVE2C,2025,2025-07-18,Scarlet & Violet Series,,208,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),对战派对 耀梦 奖赏包,Battle Party: Shining Dream (Reward Pack),CSVE2pC,2025,2025-07-18,Scarlet & Violet Series,,24,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮卡组 七夕青鸟&拉帝欧斯&烈焰猴&一家鼠,Happy Set: Altaria & Latios & Infernape & Maushold,CSVH3C,2025,2025-09-12,Scarlet & Violet Series,,64,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 七夕青鸟&拉帝欧斯&烈焰猴&一家鼠 奖赏包,Happy Set: Altaria & Latios & Infernape & Maushold (Reward Pack),CSVH3pC,2025,2025-09-12,Scarlet & Violet Series,,6,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 七夕青鸟&拉帝欧斯&烈焰猴&一家鼠 改造包,Happy Set: Altaria & Latios & Infernape & Maushold (Modification Pack),CSVH3aC,2025,2025-09-12,Scarlet & Violet Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),黑晶炽诚,Dark Crystal Blaze,CSV5C,2025,2025-09-12,Scarlet & Violet Series,293,164,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),宝石包 Vol.3,Gem Pack Vol. 3,CBB3C,2025,2025-09-26,Scarlet & Violet Series,272,136,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),游历专题包,Travel Theme Pack,CSVL2C,2025,2025-11-07,Scarlet & Violet Series,,139,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),真实玄虚,True Mystery,CSV6C,2025,2025-11-07,Scarlet & Violet Series,291,163,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),利刃猛醒,Blade Awakening,CSV7C,2026,2026-01-16,Scarlet & Violet Series,204,259,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),大师战略卡组构筑套装 喷火龙ex,Master Strategy Deck Building Set (Charizard ex),CSVM1aC,2026,2026-01-16,Scarlet & Violet Series,,33,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),大师战略卡组构筑套装 密勒顿ex,Master Strategy Deck Building Set (Miraidon ex),CSVM1cC,2026,2026-01-16,Scarlet & Violet Series,,28,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),大师战略卡组构筑套装 沙奈朵ex,Master Strategy Deck Building Set (Gardevoir ex),CSVM1bC,2026,2026-01-16,Scarlet & Violet Series,,33,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),对战学院,Battle Academy,CSVSC,2026,2026-01-16,Scarlet & Violet Series,,66,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),宝石包 第四弹,Gem Pack Vol. 4,CBB4C,2026,2026-02-06,Scarlet & Violet Series,7,196,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),璀璨诡幻,Brilliant Illusions,CSV8C,2026,2026-03-13,Scarlet & Violet Series,207,264,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),30th Anniversay Celebration,30th Anniversay Celebration,30thP,2026,2026-03-20,Scarlet & Violet Series,,0,database.xlsx
Chinese (Simplified),嗨皮卡组 狙射树枭&美录梅塔&故勒顿&密勒顿,Happy Set: Decidueye & Melmetal & Koraidon & Miraidon,CSVH4C,2026,2026-04-10,Scarlet & Violet Series,,59,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 狙射树枭&美录梅塔&故勒顿&密勒顿 嗨皮包,Happy Set: Decidueye & Melmetal & Koraidon & Miraidon (Happy Pack),CSVH4eC,2026,2026-04-10,Scarlet & Violet Series,,49,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 狙射树枭&美录梅塔&故勒顿&密勒顿 奖赏包,Happy Set: Decidueye & Melmetal & Koraidon & Miraidon (Reward Pack),CSVH4pC,2026,2026-04-10,Scarlet & Violet Series,,6,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 狙射树枭&美录梅塔&故勒顿&密勒顿 改造包,Happy Set: Decidueye & Melmetal & Koraidon & Miraidon (Modification Pack),CSVH4aC,2026,2026-04-10,Scarlet & Violet Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),宝石包 第五弹,Gem Pack Vol. 5,CBB5C,2026,2026-04-24,Scarlet & Violet Series,7,196,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),北上乡专题包（5张装）,Kitakami Special Pack,CSVNC,2026,2026-05-15,Scarlet & Violet Series,,44,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),星彩晶璃,Stellar Crystal,CSV9C,2026,2026-05-15,Scarlet & Violet Series,208,266,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),太晶盛聚,Terastal Gathering,CSV9.5C,2026,2026-06-12,Scarlet & Violet Series,208,259,"database.xlsx,pikaqian_cards.xlsx,tcgdex"
Chinese (Simplified),嗨皮组合 快龙&超梦&喷火驼&来悲粗茶,Happy Set: Dragonite & Mewtwo & Camerupt & Sinistcha,CSVH5C,2026,2026-07-16,Scarlet & Violet Series,,58,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 嗨皮包,Happy Set: Dragonite & Mewtwo & Camerupt & Sinistcha (Happy Pack),CSVH5eC,2026,2026-07-16,Scarlet & Violet Series,,49,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 奖赏包,Happy Set: Dragonite & Mewtwo & Camerupt & Sinistcha (Reward Pack),CSVH5pC,2026,2026-07-16,Scarlet & Violet Series,,6,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),嗨皮组合 快龙&超梦&喷火驼&来悲粗茶 改造包,Happy Set: Dragonite & Mewtwo & Camerupt & Sinistcha (Modification Pack),CSVH5aC,2026,2026-07-16,Scarlet & Violet Series,,23,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),大师战略卡组构筑套装 多龙巴鲁托ex,Master Strategy Deck Building Set (Dragapult ex),CSVM2bC,2026,2026-07-16,Scarlet & Violet Series,,34,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),大师战略卡组构筑套装 猛雷鼓ex,Master Strategy Deck Building Set (Raging Bolt ex),CSVM2aC,2026,2026-07-16,Scarlet & Violet Series,,31,"database.xlsx,pikaqian_cards.xlsx"
Chinese (Simplified),大师战略卡组构筑套装 赛富豪ex,Master Strategy Deck Building Set (Gholdengo ex),CSVM2cC,2026,2026-07-16,Scarlet & Violet Series,,32,"database.xlsx,pikaqian_cards.xlsx"
